-----NEW TEST-------
frequency:    1.166700 Hz
start time    215984 ms
stop time     224555 ms
Sample Prd    2 ms
Number Cylces 10 
N_sample,fluidInVoltage,fluidOutVoltage,pressureCommanded,pressureError,pressure
206,250,0,431.97,98.97,333
207,250,0,434.03,98.03,336
208,250,0,436.07,99.07,337
209,250,0,438.07,101.07,337
210,250,0,440.04,99.04,341
211,250,0,441.98,98.98,343
212,250,0,443.89,100.89,343
213,250,0,445.76,104.76,341
214,250,0,447.60,103.60,344
215,250,0,449.41,104.41,345
216,250,0,451.18,107.18,344
217,250,0,452.92,104.92,348
218,250,0,454.62,106.62,348
219,250,0,456.29,109.29,347
220,250,0,457.93,110.93,347
221,250,0,459.52,109.52,350
222,250,0,461.08,108.08,353
223,250,0,462.61,109.61,353
224,250,0,464.10,110.10,354
225,250,0,465.55,109.55,356
226,250,0,466.96,109.96,357
227,250,0,468.33,111.33,357
228,250,0,469.67,110.67,359
229,250,0,470.97,104.97,366
230,250,0,472.23,109.23,363
231,250,0,473.45,108.45,365
232,250,0,474.63,106.63,368
233,250,0,475.77,105.77,370
234,250,0,476.87,106.87,370
235,250,0,477.94,104.94,373
236,250,0,478.96,106.96,372
237,250,0,479.94,105.94,374
238,250,0,480.88,105.88,375
239,250,0,481.78,105.78,376
240,250,0,482.64,105.64,377
241,250,0,483.46,104.46,379
242,250,0,484.24,105.24,379
243,250,0,484.97,104.97,380
244,250,0,485.67,103.67,382
245,250,0,486.32,103.32,383
246,250,0,486.93,105.93,381
247,250,0,487.50,103.50,384
248,250,0,488.02,105.02,383
249,250,0,488.50,99.50,389
250,250,0,488.94,98.94,390
251,250,0,489.34,95.34,394
252,250,0,489.70,100.70,389
253,250,0,490.01,96.01,394
254,250,0,490.28,96.28,394
255,250,0,490.51,92.51,398
256,250,0,490.69,92.69,398
257,250,0,490.83,89.83,401
258,250,0,490.93,88.93,402
259,250,0,490.99,86.99,404
260,250,0,491.00,85.00,406
261,250,0,490.97,87.97,403
262,250,0,490.89,86.89,404
263,250,0,490.78,85.78,405
264,250,0,490.62,87.62,403
265,250,0,490.42,84.42,406
266,250,0,490.17,84.17,406
267,250,0,489.88,80.88,409
268,250,0,489.55,81.55,408
269,250,0,489.18,80.18,409
270,250,0,488.76,77.76,411
271,250,0,488.30,78.30,410
272,250,0,487.80,77.80,410
273,250,0,487.26,75.26,412
274,250,0,486.67,73.67,413
275,250,0,486.05,72.05,414
276,250,0,485.38,72.38,413
277,250,0,484.67,68.67,416
278,250,0,483.91,64.91,419
279,250,0,483.12,66.12,417
280,250,0,482.28,64.28,418
281,250,0,481.41,61.41,420
282,250,0,480.49,59.49,421
283,250,0,479.53,60.53,419
284,250,0,478.53,52.53,426
285,250,0,477.49,54.49,423
286,250,0,476.41,48.41,428
287,250,0,475.29,45.29,430
288,250,0,474.13,44.13,430
289,250,0,472.93,41.93,431
290,250,0,471.70,45.70,426
291,250,0,470.42,36.42,434
292,250,0,469.11,35.11,434
293,250,0,467.75,33.75,434
294,250,0,466.36,32.36,434
295,250,0,464.93,27.93,437
296,250,0,463.47,25.47,438
297,249,0,461.96,24.96,437
298,194,0,460.42,19.42,441
299,198,0,458.85,19.85,439
300,162,0,457.24,16.24,441
301,125,0,455.59,12.59,443
302,109,0,453.90,10.90,443
303,101,0,452.18,10.18,442
304,84,0,450.43,8.43,442
305,56,0,448.64,5.64,443
306,48,0,446.82,4.82,442
307,29,0,444.97,2.97,442
308,10,0,443.08,1.08,442
309,0,28,441.16,-2.84,444
310,0,57,439.21,-5.79,445
311,0,37,437.22,-3.78,441
312,0,87,435.21,-8.79,444
313,0,118,433.16,-11.84,445
314,0,109,431.08,-10.92,442
315,0,140,428.97,-14.03,443
316,0,151,426.83,-15.17,442
317,0,183,424.67,-18.33,443
318,0,215,422.47,-21.53,444
319,0,237,420.25,-23.75,444
320,0,250,418.00,-25.00,443
321,0,212,415.72,-21.28,437
322,0,245,413.41,-24.59,438
323,0,250,411.08,-25.92,437
324,0,250,408.72,-29.28,438
325,0,250,406.34,-28.66,435
326,0,250,403.93,-30.07,434
327,0,250,401.50,-32.50,434
328,0,250,399.04,-31.96,431
329,0,250,396.56,-31.44,428
330,0,250,394.06,-33.94,428
331,0,250,391.54,-32.46,424
332,0,250,388.99,-35.01,424
333,0,250,386.43,-36.57,423
334,0,250,383.84,-36.16,420
335,0,250,381.23,-39.77,421
336,0,250,378.61,-38.39,417
337,0,250,375.96,-40.04,416
338,0,250,373.30,-41.70,415
339,0,250,370.62,-44.38,415
340,0,250,367.92,-44.08,412
341,0,250,365.20,-48.80,414
342,0,250,362.47,-48.53,411
343,0,250,359.73,-50.27,410
344,0,250,356.96,-51.04,408
345,0,250,354.19,-53.81,408
346,0,250,351.40,-55.60,407
347,0,250,348.60,-57.40,406
348,0,250,345.78,-60.22,406
349,0,250,342.96,-58.04,401
350,0,250,340.12,-62.88,403
351,0,250,337.27,-63.73,401
352,0,250,334.42,-66.58,401
353,0,250,331.55,-70.45,402
354,0,250,328.67,-73.33,402
355,0,250,325.79,-76.21,402
356,0,250,322.90,-75.10,398
357,0,250,320.00,-78.00,398
358,0,250,317.10,-80.90,398
359,0,250,314.19,-80.81,395
360,0,250,311.27,-78.73,390
361,0,250,308.35,-79.65,388
362,0,250,305.43,-84.57,390
363,0,250,302.50,-79.50,382
364,0,250,299.57,-86.43,386
365,0,250,296.64,-84.36,381
366,0,250,293.71,-86.29,380
367,0,250,290.78,-90.22,381
368,0,250,287.85,-90.15,378
369,0,250,284.92,-92.08,377
370,0,250,281.99,-95.01,377
371,0,250,279.06,-97.94,377
372,0,250,276.13,-98.87,375
373,0,250,273.21,-101.79,375
374,0,250,270.29,-102.71,373
375,0,250,267.38,-103.62,371
376,0,250,264.47,-107.53,372
377,0,250,261.56,-109.44,371
378,0,250,258.67,-110.33,369
379,0,250,255.78,-110.22,366
380,0,250,252.89,-110.11,363
381,0,250,250.02,-114.98,365
382,0,250,247.15,-120.85,368
383,0,250,244.30,-120.70,365
384,0,250,241.45,-120.55,362
385,0,250,238.62,-119.38,358
386,0,250,235.79,-123.21,359
387,0,250,232.98,-122.02,355
388,0,250,230.18,-124.82,355
389,0,250,227.39,-125.61,353
390,0,250,224.62,-127.38,352
391,0,250,221.86,-129.14,351
392,0,250,219.12,-131.88,351
393,0,250,216.39,-135.61,352
394,0,250,213.68,-135.32,349
395,0,250,210.98,-137.02,348
396,0,250,208.30,-139.70,348
397,0,250,205.64,-142.36,348
398,0,250,203.00,-143.00,346
399,0,250,200.37,-143.63,344
400,0,250,197.77,-148.23,346
401,0,250,195.19,-147.81,343
402,0,250,192.62,-150.38,343
403,0,250,190.08,-153.92,344
404,0,250,187.56,-153.44,341
405,0,250,185.06,-156.94,342
406,0,250,182.59,-158.41,341
407,0,250,180.13,-160.87,341
408,0,250,177.71,-163.29,341
409,0,250,175.30,-162.70,338
410,0,250,172.92,-164.08,337
411,0,250,170.57,-165.43,336
412,0,250,168.24,-170.76,339
413,0,250,165.94,-166.06,332
414,0,250,163.66,-165.34,329
415,0,250,161.42,-171.58,333
416,0,250,159.20,-166.80,326
417,0,250,157.01,-170.99,328
418,0,250,154.84,-170.16,325
419,0,250,152.71,-173.29,326
420,0,250,150.61,-171.39,322
421,0,250,148.53,-171.47,320
422,0,250,146.49,-174.51,321
423,0,250,144.48,-174.52,319
424,0,250,142.50,-176.50,319
425,0,250,140.55,-175.45,316
426,0,250,138.63,-178.37,317
427,0,250,136.75,-178.25,315
428,0,250,134.90,-181.10,316
429,0,250,133.09,-180.91,314
430,0,250,131.30,-179.70,311
431,0,250,129.55,-186.45,316
432,0,250,127.84,-182.16,310
433,0,250,126.16,-182.84,309
434,0,250,124.52,-186.48,311
435,0,250,122.91,-185.09,308
436,0,250,121.34,-187.66,309
437,0,250,119.81,-190.19,310
438,0,250,118.31,-187.69,306
439,0,250,116.85,-186.15,303
440,0,250,115.43,-187.57,303
441,0,250,114.04,-188.96,303
442,0,250,112.69,-193.31,306
443,0,250,111.38,-187.62,299
444,0,250,110.11,-187.89,298
445,0,250,108.88,-187.12,296
446,0,250,107.69,-191.31,299
447,0,250,106.54,-187.46,294
448,0,250,105.42,-189.58,295
449,0,250,104.35,-189.65,294
450,0,250,103.32,-188.68,292
451,0,250,102.32,-187.68,290
452,0,250,101.37,-188.63,290
453,0,250,100.46,-187.54,288
454,0,250,99.59,-189.41,289
455,0,250,98.76,-188.24,287
456,0,250,97.97,-191.03,289
457,0,250,97.23,-188.77,286
458,0,250,96.52,-189.48,286
459,0,250,95.86,-190.14,286
460,0,250,95.24,-188.76,284
461,0,250,94.66,-187.34,282
462,0,250,94.12,-187.88,282
463,0,250,93.62,-186.38,280
464,0,250,93.17,-184.83,278
465,0,250,92.76,-188.24,281
466,0,250,92.40,-188.60,281
467,0,250,92.07,-188.93,281
468,0,250,91.79,-186.21,278
469,0,250,91.55,-187.45,279
470,0,250,91.35,-186.65,278
471,0,250,91.20,-185.80,277
472,0,250,91.09,-182.91,274
473,0,250,91.02,-184.98,276
474,0,250,91.00,-186.00,277
475,0,250,91.02,-182.98,274
476,0,250,91.08,-180.92,272
477,0,250,91.19,-180.81,272
478,0,250,91.33,-179.67,271
479,0,250,91.52,-180.48,272
480,0,250,91.76,-176.24,268
481,0,250,92.03,-178.97,271
482,0,250,92.35,-176.65,269
483,0,250,92.71,-166.29,259
484,0,250,93.12,-167.88,261
485,0,250,93.57,-167.43,261
486,0,250,94.06,-164.94,259
487,0,250,94.59,-166.41,261
488,0,250,95.16,-162.84,258
489,0,250,95.78,-161.22,257
490,0,250,96.44,-160.56,257
491,0,250,97.14,-157.86,255
492,0,250,97.88,-156.12,254
493,0,250,98.66,-156.34,255
494,0,250,99.48,-154.52,254
495,0,250,100.35,-151.65,252
496,0,250,101.26,-151.74,253
497,0,250,102.20,-149.80,252
498,0,250,103.19,-144.81,248
499,0,250,104.22,-142.78,247
500,0,250,105.29,-142.71,248
501,0,250,106.40,-143.60,250
502,0,250,107.54,-140.46,248
503,0,250,108.73,-139.27,248
504,0,250,109.96,-138.04,248
505,0,250,111.22,-131.78,243
506,0,250,112.53,-132.47,245
507,0,250,113.87,-127.13,241
508,0,250,115.25,-126.75,242
509,0,250,116.67,-125.33,242
510,0,250,118.13,-117.87,236
511,0,250,119.62,-119.38,239
512,0,250,121.15,-120.85,242
513,0,250,122.72,-117.28,240
514,0,250,124.32,-108.68,233
515,0,250,125.96,-110.04,236
516,0,250,127.63,-108.37,236
517,0,250,129.34,-101.66,231
518,0,250,131.08,-99.92,231
519,0,250,132.86,-98.14,231
520,0,250,134.67,-93.33,228
521,0,250,136.52,-91.48,228
522,0,250,138.40,-87.60,226
523,0,250,140.31,-86.69,227
524,0,250,142.25,-83.75,226
525,0,250,144.23,-79.77,224
526,0,250,146.24,-79.76,226
527,0,250,148.28,-75.72,224
528,0,250,150.35,-72.65,223
529,0,250,152.44,-71.56,224
530,0,250,154.57,-68.43,223
531,0,250,156.73,-65.27,222
532,0,250,158.92,-61.08,220
533,0,250,161.14,-58.86,220
534,0,250,163.38,-57.62,221
535,0,250,165.65,-54.35,220
536,0,250,167.95,-50.05,218
537,0,250,170.28,-48.72,219
538,0,250,172.63,-43.37,216
539,0,250,175.00,-41.00,216
540,0,250,177.40,-39.60,217
541,0,250,179.83,-38.17,218
542,0,250,182.28,-35.72,218
543,0,250,184.75,-30.25,215
544,0,250,187.25,-28.75,216
545,0,250,189.76,-28.24,218
546,0,226,192.30,-22.70,215
547,0,191,194.87,-19.13,214
548,0,165,197.45,-16.55,214
549,0,119,200.05,-11.95,212
550,0,103,202.67,-10.33,213
551,0,56,205.31,-5.69,211
552,0,50,207.97,-5.03,213
553,0,33,210.65,-3.35,214
554,3,0,213.34,0.34,213
555,70,0,216.05,7.05,209
556,17,0,218.78,1.78,217
557,95,0,221.52,9.52,212
558,122,0,224.27,12.27,212
559,120,0,227.05,12.05,215
560,158,0,229.83,15.83,214
561,196,0,232.63,19.63,213
562,234,0,235.44,23.44,212
563,250,0,238.26,25.26,213
564,240,0,241.10,24.10,217
565,250,0,243.94,27.94,216
566,250,0,246.80,29.80,217
567,250,0,249.66,31.66,218
568,250,0,252.53,32.53,220
569,250,0,255.42,33.42,222
570,250,0,258.31,34.31,224
571,250,0,261.20,37.20,224
572,250,0,264.10,37.10,227
573,250,0,267.01,40.01,227
574,250,0,269.93,38.93,231
575,250,0,272.84,39.84,233
576,250,0,275.77,43.77,232
577,250,0,278.69,36.69,242
578,250,0,281.62,39.62,242
579,250,0,284.55,40.55,244
580,250,0,287.48,40.48,247
581,250,0,290.41,45.41,245
582,250,0,293.35,44.35,249
583,250,0,296.28,45.28,251
584,250,0,299.21,44.21,255
585,250,0,302.14,45.14,257
586,250,0,305.06,49.06,256
587,250,0,307.99,50.99,257
588,250,0,310.91,50.91,260
589,250,0,313.82,49.82,264
590,250,0,316.73,45.73,271
591,250,0,319.64,47.64,272
592,250,0,322.54,47.54,275
593,250,0,325.43,51.43,274
594,250,0,328.31,52.31,276
595,250,0,331.19,52.19,279
596,250,0,334.06,56.06,278
597,250,0,336.92,56.92,280
598,250,0,339.77,59.77,280
599,250,0,342.60,58.60,284
600,250,0,345.43,62.43,283
601,250,0,348.25,65.25,283
602,250,0,351.05,63.05,288
603,250,0,353.84,65.84,288
604,250,0,356.62,69.62,287
605,250,0,359.38,67.38,292
606,250,0,362.13,69.13,293
607,250,0,364.86,67.86,297
608,250,0,367.58,66.58,301
609,250,0,370.28,68.28,302
610,250,0,372.96,72.96,300
611,250,0,375.63,69.63,306
612,250,0,378.28,69.28,309
613,250,0,380.91,73.91,307
614,250,0,383.51,76.51,307
615,250,0,386.10,76.10,310
616,250,0,388.67,75.67,313
617,250,0,391.22,80.22,311
618,250,0,393.75,79.75,314
619,250,0,396.25,80.25,316
620,250,0,398.74,80.74,318
621,250,0,401.19,82.19,319
622,250,0,403.63,80.63,323
623,250,0,406.04,84.04,322
624,250,0,408.43,84.43,324
625,250,0,410.79,82.79,328
626,250,0,413.12,82.12,331
627,250,0,415.43,82.43,333
628,250,0,417.71,84.71,333
629,250,0,419.97,83.97,336
630,250,0,422.20,85.20,337
631,250,0,424.40,88.40,336
632,250,0,426.57,85.57,341
633,250,0,428.71,86.71,342
634,250,0,430.82,88.82,342
635,250,0,432.90,88.90,344
636,250,0,434.95,91.95,343
637,250,0,436.97,91.97,345
638,250,0,438.96,91.96,347
639,250,0,440.92,92.92,348
640,250,0,442.84,93.84,349
641,250,0,444.73,96.73,348
642,250,0,446.59,96.59,350
643,250,0,448.42,97.42,351
644,250,0,450.21,99.21,351
645,250,0,451.97,98.97,353
646,250,0,453.69,101.69,352
647,250,0,455.38,100.38,355
648,250,0,457.03,98.03,359
649,250,0,458.65,101.65,357
650,250,0,460.23,99.23,361
651,250,0,461.77,97.77,364
652,250,0,463.28,98.28,365
653,250,0,464.75,102.75,362
654,250,0,466.19,96.19,370
655,250,0,467.58,98.58,369
656,250,0,468.94,96.94,372
657,250,0,470.26,99.26,371
658,250,0,471.54,99.54,372
659,250,0,472.78,102.78,370
660,250,0,473.99,97.99,376
661,250,0,475.15,98.15,377
662,250,0,476.27,101.27,375
663,250,0,477.36,99.36,378
664,250,0,478.40,100.40,378
665,250,0,479.41,100.41,379
666,250,0,480.37,99.37,381
667,250,0,481.29,99.29,382
668,250,0,482.17,103.17,379
669,250,0,483.02,100.02,383
670,250,0,483.82,100.82,383
671,250,0,484.57,96.57,388
672,250,0,485.29,92.29,393
673,250,0,485.96,91.96,394
674,250,0,486.60,89.60,397
675,250,0,487.19,89.19,398
676,250,0,487.74,89.74,398
677,250,0,488.24,91.24,397
678,250,0,488.71,89.71,399
679,250,0,489.13,90.13,399
680,250,0,489.51,91.51,398
681,250,0,489.84,87.84,402
682,250,0,490.14,88.14,402
683,250,0,490.39,87.39,403
684,250,0,490.60,85.60,405
685,250,0,490.76,86.76,404
686,250,0,490.88,86.88,404
687,250,0,490.96,84.96,406
688,250,0,491.00,86.00,405
689,250,0,490.99,85.99,405
690,250,0,490.94,82.94,408
691,250,0,490.85,81.85,409
692,250,0,490.71,78.71,412
693,250,0,490.53,78.53,412
694,250,0,490.31,79.31,411
695,250,0,490.05,78.05,412
696,250,0,489.74,74.74,415
697,250,0,489.39,76.39,413
698,250,0,489.00,76.00,413
699,250,0,488.56,73.56,415
700,250,0,488.08,73.08,415
701,250,0,487.56,69.56,418
702,250,0,487.00,62.00,425
703,250,0,486.40,66.40,420
704,250,0,485.75,64.75,421
705,250,0,485.06,65.06,420
706,250,0,484.33,60.33,424
707,250,0,483.56,58.56,425
708,250,0,482.75,60.75,422
709,250,0,481.89,57.89,424
710,250,0,481.00,55.00,426
711,250,0,480.06,52.06,428
712,250,0,479.08,46.08,433
713,250,0,478.07,47.07,431
714,250,0,477.01,46.01,431
715,250,0,475.91,43.91,432
716,250,0,474.78,39.78,435
717,250,0,473.60,39.60,434
718,250,0,472.38,35.38,437
719,250,0,471.13,35.13,436
720,250,0,469.83,33.83,436
721,250,0,468.50,30.50,438
722,250,0,467.13,30.13,437
723,250,0,465.72,26.72,439
724,250,0,464.28,25.28,439
725,227,0,462.80,22.80,440
726,192,0,461.28,19.28,442
727,177,0,459.72,17.72,442
728,121,0,458.13,12.13,446
729,124,0,456.50,12.50,444
730,108,0,454.83,10.83,444
731,101,0,453.13,10.13,443
732,54,0,451.40,5.40,446
733,36,0,449.63,3.63,446
734,28,0,447.83,2.83,445
735,0,0,445.99,-0.01,446
736,0,48,444.12,-4.88,449
737,0,47,442.22,-4.78,447
738,0,27,440.28,-2.72,443
739,0,96,438.32,-9.68,448
740,0,86,436.32,-8.68,445
741,0,97,434.29,-9.71,444
742,0,137,432.23,-13.77,446
743,0,128,430.14,-12.86,443
744,0,199,428.01,-19.99,448
745,0,191,425.86,-19.14,445
746,0,203,423.68,-20.32,444
747,0,235,421.48,-23.52,445
748,0,250,419.24,-26.76,446
749,0,250,416.98,-25.02,442
750,0,250,414.68,-25.32,440
751,0,250,412.37,-29.63,442
752,0,250,410.02,-28.98,439
753,0,250,407.65,-31.35,439
754,0,250,405.26,-31.74,437
755,0,250,402.84,-32.16,435
756,0,250,400.40,-35.60,436
757,0,250,397.93,-36.07,434
758,0,250,395.44,-32.56,428
759,0,250,392.93,-38.07,431
760,0,250,390.40,-37.60,428
761,0,250,387.84,-38.16,426
762,0,250,385.27,-36.73,422
763,0,250,382.67,-45.33,428
764,0,250,380.05,-40.95,421
765,0,250,377.42,-41.58,419
766,0,250,374.76,-44.24,419
767,0,250,372.09,-42.91,415
768,0,250,369.40,-45.60,415
769,0,250,366.70,-49.30,416
770,0,250,363.98,-49.02,413
771,0,250,361.24,-47.76,409
772,0,250,358.48,-53.52,412
773,0,250,355.72,-55.28,411
774,0,250,352.94,-57.06,410
775,0,250,350.14,-58.86,409
776,0,250,347.33,-63.67,411
777,0,250,344.51,-62.49,407
778,0,250,341.68,-63.32,405
779,0,250,338.84,-64.16,403
780,0,250,335.99,-68.01,404
781,0,250,333.13,-69.87,403
782,0,250,330.26,-71.74,402
783,0,250,327.38,-73.62,401
784,0,250,324.49,-76.51,401
785,0,250,321.60,-79.40,401
786,0,250,318.69,-75.31,394
787,0,250,315.79,-81.21,397
788,0,250,312.88,-85.12,398
789,0,250,309.96,-81.04,391
790,0,250,307.04,-83.96,391
791,0,250,304.11,-89.89,394
792,0,250,301.19,-90.81,392
793,0,250,298.26,-90.74,389
794,0,250,295.32,-90.68,386
795,0,250,292.39,-93.61,386
796,0,250,289.46,-93.54,383
797,0,250,286.53,-98.47,385
798,0,250,283.60,-100.40,384
799,0,250,280.67,-100.33,381
800,0,250,277.74,-102.26,380
801,0,250,274.82,-103.18,378
802,0,250,271.90,-104.10,376
803,0,250,268.98,-109.02,378
804,0,250,266.07,-109.93,376
805,0,250,263.16,-111.84,375
806,0,250,260.26,-113.74,374
807,0,250,257.37,-115.63,373
808,0,250,254.48,-116.52,371
809,0,250,251.60,-117.40,369
810,0,250,248.73,-121.27,370
811,0,250,245.87,-123.13,369
812,0,250,243.02,-121.98,365
813,0,250,240.17,-127.83,368
814,0,250,237.34,-127.66,365
815,0,250,234.53,-130.47,365
816,0,250,231.72,-130.28,362
817,0,250,228.92,-132.08,361
818,0,250,226.14,-131.86,358
819,0,250,223.38,-132.62,356
820,0,250,220.63,-136.37,357
821,0,250,217.89,-137.11,355
822,0,250,215.17,-137.83,353
823,0,250,212.46,-139.54,352
824,0,250,209.77,-139.23,349
825,0,250,207.10,-144.90,352
826,0,250,204.45,-145.55,350
827,0,250,201.82,-148.18,350
828,0,250,199.20,-149.80,349
829,0,250,196.61,-150.39,347
830,0,250,194.03,-151.97,346
831,0,250,191.48,-154.52,346
832,0,250,188.94,-156.06,345
833,0,250,186.43,-156.57,343
834,0,250,183.94,-159.06,343
835,0,250,181.48,-157.52,339
836,0,250,179.04,-164.96,344
837,0,250,176.62,-165.38,342
838,0,250,174.23,-167.77,342
839,0,250,171.86,-169.14,341
840,0,250,169.52,-168.48,338
841,0,250,167.20,-170.80,338
842,0,250,164.91,-172.09,337
843,0,250,162.65,-173.35,336
844,0,250,160.41,-174.59,335
845,0,250,158.21,-177.79,336
846,0,250,156.03,-176.97,333
